city,floor,id,lat,lng,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_name,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,per_square_meter_price,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,region,total_square,street,date,realty_type,price_type
Ачинск,2.0,COL_130253,56.26882,90.49988629283536,0,2,8,11,0,0,0,0,0,0,0,1,0.1399313467527616,Ачинск,105264.0,0.0905714227659288,0,12,18,26,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,6,8,143.73697398376294,4.1551942599887255,0,0,0,0.1001636888239728,5,10,14,24863.768156329825,130,37,2711.0,815.0,4.674603174603175,5.1944444444444455,1967.5859375,1970.6944444444448,Красноярский край,266.3313122276749,S17026,2020-04-19,100,1
Петрозаводск,,COL_130346,61.812496,34.27204212914039,1,13,16,21,0,0,0,0,0,0,0,0,6.859286889149665,Петрозаводск,280170.0,0.6240911275672274,0,0,2,5,0,0,0,0,0,0,1,1,2,2,2,0,0,1,0,0,0,1,1,2,0,0,0,0,1,10,12,15,284.8137582111085,96.44679003563336,0,0,0,0.1424716781154105,2,3,5,28428.08805481833,33,23,519.0,360.0,4.633333333333334,4.761904761904762,1992.419354838709,1991.0,Карелия,334.035830397342,S7705,2020-04-19,110,1
Красноярск,1.0,COL_130361,56.000095,92.9735388875318,1,3,8,13,0,0,0,0,0,0,0,0,6.152001823144437,Красноярск,1095286.0,0.044813412925609,1,10,31,56,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,3,5,5.692719632027173,1.159790126465737,0,0,0,0.0468955897899545,6,12,14,56305.03315190777,158,27,2291.0,280.0,3.993630573248408,2.9259259259259265,1961.1656050955412,1950.703703703704,Красноярский край,21.916335555131244,S2562,2020-04-19,10,1
Калининград,1.0,COL_130519,54.721355,20.47436133735933,1,50,83,134,0,1,2,2,1,11,16,23,2.7663715337861,Калининград,453461.0,0.0401083337452731,4,18,43,70,0,5,9,12,0,3,4,5,2,4,8,2,5,6,0,2,2,1,2,4,0,3,8,11,0,30,46,78,817.0833678538057,1.8488608897890144,0,0,0,0.0824917251665226,7,15,24,56109.01427575139,331,128,2287.0,722.0,3.1206349206349207,2.9918032786885247,1956.1851851851843,1954.16,Калининградская область,1092.854700648345,S32174,2020-04-19,10,1
Ангарск,,COL_130791,52.51131,103.85132902015104,0,46,83,153,0,0,0,0,0,10,15,24,3.200558980579104,Ангарск,226374.0,0.1546388467152439,0,14,26,59,0,0,0,1,0,1,2,4,6,7,8,0,0,0,1,1,1,2,6,8,0,1,2,6,0,25,46,97,63.964353109434654,6.245429473932051,0,0,0,0.1961937674699812,9,19,29,61265.64826833413,123,29,4609.0,1147.0,5.959016393442623,7.0344827586206895,1981.5206611570247,1987.586206896552,Иркутская область,210.91754295006604,S8783,2020-04-26,10,1
Кемерово,,COL_130805,55.34716,86.15697909160906,4,14,43,59,0,0,0,0,0,0,1,2,4.309478151265467,Кемерово,558662.0,0.2010351406265081,0,2,9,19,0,0,0,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,7,11,0,1,6,6,3,12,30,39,204.61542366616052,1.7890700202248808,0,0,0,0.3565606487347681,2,9,12,45563.75595838172,171,56,4497.0,1480.0,6.5,6.672727272727273,1973.470588235294,1972.7272727272727,Кемеровская область,209.46473352015937,S10003,2020-04-26,110,1
Красноярск,,COL_131030,56.020138,92.80647598319824,0,11,48,67,0,0,0,0,0,3,7,8,4.4644993283515095,Красноярск,1095286.0,0.036559957388805,2,16,33,60,0,0,0,0,0,0,1,2,1,4,6,0,0,2,0,0,0,2,4,4,0,1,3,6,0,3,24,35,0.8423673308055359,1.1236065927379877,0,0,0,0.2665128869091414,14,24,30,37079.99130980999,134,45,2644.0,551.0,6.1603053435114505,4.547619047619048,1972.641221374045,1965.642857142857,Красноярский край,331.796194265695,S3435,2020-04-26,10,1
Екатеринбург,,COL_131129,56.840424,60.57159078524364,4,52,87,185,0,0,0,0,1,4,10,24,2.3577747178073656,Екатеринбург,1468833.0,0.0535237312038316,4,8,19,47,0,1,2,4,0,1,2,2,6,11,21,0,1,3,2,4,6,8,10,21,1,4,11,27,1,34,52,112,1.8488665146771817,2.205666902528954,0,0,0,0.1152588505463026,2,10,25,48755.77194398816,101,23,2624.0,461.0,8.887755102040819,10.363636363636363,1975.888888888889,1977.8695652173917,Свердловская область,298.6313090627894,S7249,2020-04-26,100,1
Екатеринбург,,COL_131178,56.840424,60.57262080407056,4,52,87,185,0,0,0,0,1,4,10,24,2.3577747178073656,Екатеринбург,1468833.0,0.0535237312038316,4,8,19,47,0,1,2,4,0,1,2,2,6,11,21,0,1,3,2,4,6,8,10,21,1,4,11,27,1,34,52,112,1.8488665146771817,2.205666902528954,0,0,0,0.1152588505463026,2,10,25,64674.40568029277,101,23,2624.0,461.0,8.887755102040819,10.363636363636363,1975.888888888889,1977.8695652173917,Свердловская область,319.1525269213198,S7249,2020-04-26,100,1
Санкт-Петербург,,COL_131186,59.86141600000001,30.316784690104324,6,84,187,356,0,0,0,1,1,9,39,72,8.600564367834856,Санкт-Петербург,5381736.0,0.0086957843807939,5,25,46,87,0,2,2,2,0,1,9,19,5,12,29,0,0,3,0,2,4,3,9,12,0,5,8,21,4,62,121,229,0.7955493569618611,2.0252196968016984,0,0,0,0.3594019611533273,2,11,41,66332.78245609882,135,45,4165.0,1260.0,6.459016393442623,6.048780487804878,1962.0,1964.0243902439024,Санкт-Петербург,629.2966833952257,S4849,2020-04-26,10,1
Екатеринбург,,COL_131202,56.840424,60.57178730128943,4,52,87,185,0,0,0,0,1,4,10,24,2.3577747178073656,Екатеринбург,1468833.0,0.0535237312038316,4,8,19,47,0,1,2,4,0,1,2,2,6,11,21,0,1,3,2,4,6,8,10,21,1,4,11,27,1,34,52,112,1.8488665146771817,2.205666902528954,0,0,0,0.1152588505463026,2,10,25,59213.136658846845,101,23,2624.0,461.0,8.887755102040819,10.363636363636363,1975.888888888889,1977.8695652173917,Свердловская область,3499.1728472982923,S7249,2020-04-26,100,1
Красноярск,3.0,COL_131241,56.067146,92.93118965026912,5,22,36,54,0,0,0,1,0,2,5,7,7.30720549664846,Красноярск,1095286.0,0.1415582897155341,0,24,32,48,0,0,0,0,0,2,3,3,0,1,2,1,1,2,0,0,0,0,0,1,2,2,3,4,5,16,24,35,3.0410477082967184,3.7493141333113233,0,0,0,0.1146972350872224,9,12,17,52430.025149469606,98,28,3583.0,1160.0,9.26530612244898,9.857142857142858,1997.1020408163265,1998.321428571429,Красноярский край,37.99349693846469,S10953,2020-04-26,100,1
Калининград,,COL_131321,54.73241,20.48036797870365,0,61,133,176,0,0,0,1,0,12,26,30,3.285283567770431,Калининград,453461.0,0.102363221058523,0,16,49,73,0,0,1,3,0,1,3,4,4,6,8,3,5,6,2,3,4,2,2,3,0,3,7,10,0,36,83,114,815.9599489299087,1.9677024013692428,0,0,0,0.0863617570268687,9,20,29,57838.82360073135,289,107,2852.0,1073.0,3.931899641577061,3.98019801980198,1959.7087719298245,1960.533333333333,Калининградская область,41.16612081248992,S27999,2020-04-26,10,1
Белгород,,COL_131345,50.566273,36.58098450222389,0,6,21,66,0,0,0,0,0,0,4,12,3.3073441348898136,Белгород,384425.0,0.1408660546268736,0,3,18,54,0,0,2,7,0,0,1,5,0,0,5,0,0,1,0,0,0,0,0,6,0,0,0,3,0,5,11,27,556.5459838278075,3.525301694853783,0,0,0,0.1158618683987156,4,8,21,34826.16971167908,87,31,2954.0,934.0,10.30232558139535,10.322580645161286,1991.686046511628,1992.483870967742,Белгородская область,143.34048335857946,S6814,2020-04-26,10,1
Краснодар,4,COL_131350,45.049564,38.98098633958772,1,92,182,256,0,13,22,43,1,24,49,74,1.5938535623326886,Краснодар,1405000.0,0.0698623367002458,1,32,59,104,0,5,6,11,0,8,13,16,3,6,11,3,11,15,1,4,5,0,1,1,0,6,15,21,0,52,97,126,335.2093270858109,3.5806981044717525,0,0,0,0.1546817118206677,6,12,29,74584.30813179495,184,86,2638.0,1339.0,4.815642458100559,4.6941176470588255,1962.0782122905027,1964.235294117647,Краснодарский край,215.03182642198533,S11307,2020-04-26,100,1
Краснодар,5,COL_131355,45.049564,38.98078734338693,1,92,182,256,0,13,22,43,1,24,49,74,1.5938535623326886,Краснодар,1405000.0,0.0698623367002458,1,32,59,104,0,5,6,11,0,8,13,16,3,6,11,3,11,15,1,4,5,0,1,1,0,6,15,21,0,52,97,126,335.2093270858109,3.5806981044717525,0,0,0,0.1546817118206677,6,12,29,72005.38075796893,184,86,2638.0,1339.0,4.815642458100559,4.6941176470588255,1962.0782122905027,1964.235294117647,Краснодарский край,578.8317423123594,S11307,2020-04-26,100,1
Железногорск,1.0,COL_131467,52.354206,35.35690066884546,2,24,36,53,0,0,0,0,0,2,3,4,83.64801917113293,Орёл,319550.0,0.1296525950493702,0,8,15,22,0,0,0,0,0,1,2,3,0,2,3,0,2,2,0,0,1,0,1,1,0,1,1,3,2,20,24,37,387.0814471848808,2.410980353876062,0,0,0,0.1081517745333558,10,17,27,44177.71068825277,139,37,3555.0,952.0,8.525547445255475,9.324324324324325,1992.659420289855,1994.2702702702704,Курская область,71.25765348535998,S29017,2020-04-26,10,1
Смоленск,,COL_131540,54.772312,32.03663399876698,3,52,111,200,0,0,0,0,0,7,10,19,1.3075572938892837,Смоленск,330049.0,0.0146092627438866,1,9,16,27,0,1,1,2,0,1,6,9,0,1,5,1,2,2,0,1,3,3,8,10,0,2,11,20,3,39,84,153,570.1104173769168,2.786304265212256,0,0,0,0.1446233996859659,9,14,16,70021.31012618249,264,62,3937.0,1062.0,5.742489270386268,5.980392156862745,1974.7596566523605,1973.8823529411768,Смоленская область,140.88568154784156,S17637,2020-04-26,10,1
Челябинск,,COL_131637,55.188396,61.33272752920893,2,59,117,187,0,0,0,0,0,6,16,21,5.612422528975167,Челябинск,1196680.0,0.1675280291210569,0,12,29,39,0,0,0,1,0,3,6,7,3,11,21,1,1,1,0,1,1,1,1,2,0,4,8,13,2,48,90,140,180.1655172925853,2.491827644693509,0,0,0,0.1547793527739742,4,13,19,39801.81019226775,123,36,3684.0,947.0,7.91743119266055,7.580645161290323,1982.3,1979.7419354838707,Челябинская область,250.6167420982735,S19729,2020-04-26,100,1
Белгород,,COL_131644,50.613064,36.5806454838588,0,10,34,53,0,1,2,2,0,0,3,10,2.0643836653427896,Белгород,384425.0,0.1591200264040085,0,19,40,61,0,0,3,4,0,0,2,2,1,1,4,1,2,2,0,0,1,1,1,3,0,1,4,4,0,5,20,24,551.3833808656988,2.9828573808098966,0,0,0,0.0722977423318033,6,11,21,28327.81710419656,107,47,1553.0,634.0,4.961904761904762,4.956521739130435,1967.9809523809524,1966.782608695652,Белгородская область,577.6654071088235,S31852,2020-04-26,100,1
Брянск,,COL_131684,53.304314,34.314359969936426,0,11,33,76,0,0,0,1,0,1,5,8,7.8256225418638365,Брянск,406553.0,0.0469152577081026,2,37,65,99,0,0,0,0,0,0,1,5,0,0,0,2,8,9,0,1,2,0,1,1,0,2,3,6,0,7,15,49,324.5246203918716,5.379134932428862,0,0,0,0.0774880719804293,10,13,26,50239.975758640205,154,73,2469.0,846.0,4.603896103896104,3.52054794520548,1958.090909090909,1948.342465753425,Брянская область,19.0883850065368,S14822,2020-04-26,110,1
Омск,1.0,COL_131753,54.968513,73.39386126182673,5,82,176,325,0,0,0,1,1,9,18,46,2.83858254285092,Омск,1164815.0,0.0667203059204598,0,25,45,77,0,1,2,7,1,7,16,28,5,12,21,0,0,3,2,2,2,1,3,6,0,10,24,32,3,60,127,225,3.204058899531028,3.23278331357215,0,0,0,0.2632460374889682,4,10,20,47888.40216424888,124,41,2906.0,1091.0,6.362903225806452,7.512195121951219,1971.2419354838707,1980.439024390244,Омская область,192.90683302222672,S14290,2020-04-26,10,1
Томск,2.0,COL_131785,56.517414,84.98198799156089,1,38,87,159,0,0,0,0,0,4,7,14,3.5817206070870578,Томск,576624.0,0.0674076773320636,2,8,12,18,0,0,0,0,0,1,2,5,2,4,6,1,1,1,0,0,1,0,5,11,1,1,2,2,1,27,64,118,206.7990031985414,1.7082947850747543,0,0,0,0.06819271226366,9,17,22,59695.76048066965,130,29,3666.0,779.0,7.144144144144144,7.090909090909091,1984.9469026548672,1982.0869565217392,Томская область,76.82287591402765,S32174,2020-04-26,10,1
Екатеринбург,3.0,COL_132010,56.813522,60.62423270452777,2,54,94,149,0,0,0,0,1,8,10,12,2.960773144615997,Екатеринбург,1468833.0,0.1095628873468806,0,13,31,54,0,0,0,0,0,5,7,9,4,10,14,0,0,4,2,2,2,1,1,2,0,2,5,12,1,33,62,101,0.96318881520466,2.5857112517046987,0,0,0,0.0749827345882161,11,14,21,62319.44066114878,153,41,3733.0,1164.0,7.562913907284767,8.175,1979.078947368421,1976.5365853658536,Свердловская область,270.07623658748264,S3821,2020-04-26,100,1
Иркутск,,COL_132086,52.27388,104.33887327758588,0,2,16,33,0,0,0,1,0,2,5,6,4.107334891689933,Иркутск,623562.0,0.2528204246833307,0,1,7,10,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,3,0,0,1,2,0,0,8,17,59.29174940784791,5.224457187748307,0,0,0,0.6570542893627285,0,3,9,46458.10975203962,260,88,2755.0,974.0,6.0865800865800885,5.821428571428571,1981.7433628318583,1976.170731707317,Иркутская область,379.8475679313504,S29273,2020-04-26,10,1
Иркутск,-1.0,COL_132093,52.278133,104.29425106428576,1,60,136,229,0,1,1,1,1,35,57,89,1.4583121027969357,Иркутск,623562.0,0.0642831352856397,2,26,47,77,0,6,11,21,0,0,4,6,0,5,9,4,7,16,4,11,14,0,1,5,0,3,7,13,0,17,50,77,60.19607309904621,2.1318480898088783,0,0,0,0.0672844448790792,9,23,31,53729.25238178045,218,92,1348.0,399.0,2.8846153846153846,2.5280898876404496,1941.645,1938.0344827586207,Иркутская область,385.3208277102395,S25636,2020-04-26,10,1
Владивосток,1.0,COL_132120,43.116096,131.9434858858692,0,48,145,220,0,0,0,0,0,5,25,32,4.4877496448304415,Владивосток,604901.0,0.0644705295920601,1,15,31,46,0,0,0,1,0,1,3,6,0,5,15,0,0,0,1,1,1,2,7,7,0,2,14,17,0,38,106,157,2276.122671808539,0.5170739937023033,1,1,1,0.1811904666814292,11,30,40,80062.80616041258,145,52,2874.0,836.0,7.020979020979023,7.0,1969.020979020979,1970.4615384615383,Приморский край,83.309595552223,S28663,2020-04-26,100,1
Екатеринбург,1.0,COL_132121,56.84448199999999,60.647148297912,2,119,181,285,0,0,0,1,0,27,35,50,2.262038963871223,Екатеринбург,1468833.0,0.1077562065786627,0,20,35,63,0,2,2,5,1,4,6,14,3,7,16,3,8,11,3,3,3,3,4,10,1,9,13,19,1,79,119,180,1.1632087885962703,0.7246977021398432,0,0,0,0.0977124360922006,16,36,54,53644.539142957816,127,35,2256.0,682.0,5.354838709677419,4.352941176470588,1963.126984126984,1959.558823529412,Свердловская область,2907.0246942455437,S6089,2020-04-26,100,1
Красноярск,,COL_132249,56.037937,92.91506143799224,4,33,71,114,0,0,0,0,1,7,19,28,4.011009497813286,Красноярск,1095286.0,0.0984622078477691,0,13,31,67,0,0,1,2,0,4,10,15,2,4,7,0,2,2,0,4,6,1,2,2,0,3,6,10,2,18,28,50,0.8389301507558019,5.065373181725849,0,0,0,0.0840958178713584,5,11,20,89799.274063566,103,25,4245.0,1274.0,10.466019417475726,11.08,1994.6990291262132,1996.2,Красноярский край,508.4339542397736,S5072,2020-04-26,10,1
Екатеринбург,"1,2,3,4",COL_132281,56.75196800000001,60.73592011184128,0,1,2,9,0,0,0,0,0,0,0,0,12.299760648073162,Екатеринбург,1468833.0,1.4396624733228311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4.030136084277212,4.745595609643184,0,0,0,1.5613221736309613,0,0,0,18928.81387524132,0,0,,,,,,,Свердловская область,3953.073895341793,S28422,2020-04-26,100,1
Красноярск,,COL_132343,56.05992,92.96192332828385,0,8,16,28,0,0,0,0,0,0,1,2,7.763624187513129,Красноярск,1095286.0,0.031028208517351,2,6,24,36,0,0,0,3,0,1,3,3,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,6,10,15,1.0582352799299606,2.312736730455954,0,0,0,0.0289679911726711,7,15,22,102163.92564816568,97,31,2720.0,925.0,7.1340206185567006,7.483870967741934,1977.020618556701,1980.3225806451608,Красноярский край,114.30649249145873,S5845,2020-04-26,10,1
Красноярск,1.0,COL_132385,55.998714,92.97026589797444,0,1,9,17,0,0,0,0,0,0,0,1,6.0002954879111305,Красноярск,1095286.0,0.048308716919119,1,22,47,61,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,3,0,0,1,1,0,0,3,7,5.0098852160095655,0.9631681309113032,0,0,0,0.0503695590887024,7,14,16,91724.88403031636,206,57,2885.0,787.0,4.058536585365854,3.4912280701754392,1962.3756097560968,1958.5263157894733,Красноярский край,61.29198264390118,S2562,2020-04-26,110,1
Санкт-Петербург,1.0,COL_132471,59.92689,30.34819375628359,26,354,709,1118,0,3,3,6,7,133,248,383,2.0669310153278784,Санкт-Петербург,5381736.0,0.1519554703521405,0,40,103,172,0,11,31,48,0,10,20,40,17,46,65,9,16,39,36,71,104,13,25,46,2,39,88,140,23,198,380,594,0.0577190266182749,1.2422607059192992,0,0,0,0.0577190266182749,12,33,47,222761.7256614448,349,108,6681.0,2360.0,4.8379204892966365,4.9523809523809526,1881.1543209876545,1881.8190476190475,Санкт-Петербург,547.7018084580081,S7784,2020-04-26,10,1
Красноярск,1.0,COL_132482,56.019882,93.00906736226096,2,20,27,32,0,0,0,0,0,2,4,5,8.352244155803525,Красноярск,1095286.0,0.0931303289145434,0,10,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,2,3,1,16,21,25,4.635690033732157,6.023289955580119,0,0,0,0.1269725501358604,5,10,11,45213.37591090017,48,15,476.0,116.0,3.1041666666666665,2.466666666666667,1953.75,1951.0666666666664,Красноярский край,205.40381718678665,S30409,2020-04-26,10,1
Санкт-Петербург,,COL_132530,59.931202,30.35837682830071,27,366,796,1346,1,3,10,16,13,126,284,504,2.3124774110954283,Санкт-Петербург,5381736.0,0.0506598387372579,5,34,68,150,0,21,42,53,0,15,25,42,9,28,54,8,18,22,47,95,148,11,22,45,2,56,102,151,18,218,473,767,0.1682587598391664,0.5958817580689455,0,0,5,0.1387624456529224,19,39,73,238799.8936423592,414,116,7247.0,2212.0,4.7873417721518985,4.831858407079647,1880.961832061069,1875.4424778761063,Санкт-Петербург,3380.830651495696,S14207,2020-04-26,110,1
Кемерово,,COL_132619,55.359543,86.06883226963991,2,48,61,105,0,0,0,0,0,14,21,36,1.4119083945285833,Кемерово,558662.0,0.1649138647972815,0,4,15,18,0,0,0,0,0,0,1,4,1,1,2,0,1,3,1,1,1,1,1,4,0,1,4,9,1,31,32,48,199.3480464429592,2.737278074001745,0,0,0,0.1031682708241401,10,25,37,40982.11980964101,59,8,980.0,130.0,4.7627118644067785,5.0,1960.949152542373,1961.0,Кемеровская область,33.13640207748677,S24256,2020-04-26,100,1
Петрозаводск,1.0,COL_132662,61.782646,34.30985158531437,2,15,38,61,0,0,1,1,0,0,5,7,4.392891944948405,Петрозаводск,280170.0,0.1908688752173905,0,11,18,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,3,7,0,0,1,2,1,10,23,40,284.17598393414033,93.39072975504364,0,0,0,0.2089079827137329,5,8,8,30533.167025360268,39,31,667.0,557.0,6.486486486486488,7.172413793103447,1988.675675675676,1990.9310344827584,Карелия,66.51782955607224,S3098,2020-04-26,110,1
Ачинск,1.0,COL_132667,56.26882,90.50023223596872,0,2,8,11,0,0,0,0,0,0,0,1,0.1399313467527616,Ачинск,105264.0,0.0905714227659288,0,12,18,26,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,6,8,143.73697398376294,4.1551942599887255,0,0,0,0.1001636888239728,5,10,14,29843.222730036523,130,37,2711.0,815.0,4.674603174603175,5.1944444444444455,1967.5859375,1970.6944444444448,Красноярский край,177.19265937983795,S17026,2020-04-26,100,1
Красноярск,,COL_132700,56.037937,92.9132015429104,4,33,71,114,0,0,0,0,1,7,19,28,4.011009497813286,Красноярск,1095286.0,0.0984622078477691,0,13,31,67,0,0,1,2,0,4,10,15,2,4,7,0,2,2,0,4,6,1,2,2,0,3,6,10,2,18,28,50,0.8389301507558019,5.065373181725849,0,0,0,0.0840958178713584,5,11,20,71068.73493629103,103,25,4245.0,1274.0,10.466019417475726,11.08,1994.6990291262132,1996.2,Красноярский край,113.80531829151624,S5072,2020-04-26,10,1
Нижний Новгород,-1.0,COL_132766,56.32192,43.99404085652139,2,36,175,367,0,1,2,2,0,5,56,110,1.0476575903953895,Нижний Новгород,1252236.0,0.0534385773556798,1,13,38,81,0,3,21,47,0,1,3,14,1,6,10,4,23,46,2,4,9,7,15,31,0,2,7,15,0,13,53,120,0.9077021025904144,2.789666698960972,0,0,0,0.0913014710963448,4,10,31,57142.28746073633,361,116,2613.0,716.0,3.816666666666667,3.627659574468085,1942.038961038961,1936.979381443299,Нижегородская область,135.57385159498784,S19706,2020-04-26,100,1
Екатеринбург,1.0,COL_132781,56.83311,60.638745678844536,5,66,130,235,0,0,0,0,0,8,18,39,1.817055464318156,Екатеринбург,1468833.0,0.0498420561032072,2,4,21,37,0,0,1,5,0,0,7,16,3,11,18,0,0,2,1,4,7,1,4,8,1,3,9,13,5,50,82,140,2.464250785562837,1.0121410000686704,0,0,2,0.1390692971081156,10,25,33,60250.07657142772,157,46,3144.0,801.0,5.98,6.27906976744186,1967.1920529801323,1967.6976744186047,Свердловская область,598.7544257679463,S5897,2020-04-26,110,1
Екатеринбург,1.0,COL_132788,56.83311,60.63944021907209,5,66,130,235,0,0,0,0,0,8,18,39,1.817055464318156,Екатеринбург,1468833.0,0.0498420561032072,2,4,21,37,0,0,1,5,0,0,7,16,3,11,18,0,0,2,1,4,7,1,4,8,1,3,9,13,5,50,82,140,2.464250785562837,1.0121410000686704,0,0,2,0.1390692971081156,10,25,33,67271.03475527941,157,46,3144.0,801.0,5.98,6.27906976744186,1967.1920529801323,1967.6976744186047,Свердловская область,325.7419791402908,S5897,2020-04-26,110,1
Екатеринбург,1.0,COL_132832,56.83516,60.56195883977036,1,84,217,323,0,0,0,0,0,4,22,34,3.062276593668041,Екатеринбург,1468833.0,0.2301968018684172,0,23,43,52,0,2,3,4,0,5,10,12,5,17,30,1,2,2,1,2,6,13,22,34,0,12,21,30,1,57,148,215,2.9787696623134674,2.593794599932747,0,0,0,0.083038111293966,11,31,35,44789.12524969033,132,43,3644.0,1112.0,7.8015873015873,7.815789473684211,1977.192307692308,1978.547619047619,Свердловская область,1374.9766189154543,S25489,2020-04-26,10,1
Белгород,1.0,COL_132956,50.58371,36.5696263703599,4,16,25,39,0,0,0,0,0,1,1,4,1.9822916190861883,Белгород,384425.0,0.0527799540633155,4,20,41,54,0,0,0,1,1,4,5,5,0,0,1,0,0,0,1,1,1,0,5,5,0,3,4,4,3,10,11,20,554.7149267394336,2.975427277032145,0,0,0,0.1286100820025752,4,7,12,44593.75499536276,111,33,2426.0,847.0,6.69811320754717,6.484848484848484,1981.632075471698,1979.121212121212,Белгородская область,339.17305240549547,S3001,2020-04-26,10,1
Красноярск,-1.0,COL_133051,56.010826,92.8471680602282,2,36,56,84,0,0,0,0,1,6,7,15,1.7934196823689716,Красноярск,1095286.0,0.1973474128370376,0,44,94,114,0,0,1,1,0,5,8,9,2,3,3,1,4,9,2,3,6,1,1,2,1,5,8,8,0,19,28,37,0.6115446993853044,1.1533392412872925,0,0,0,0.0470534333549619,13,22,28,57314.31231746287,170,66,3231.0,1217.0,6.592592592592593,6.0317460317460325,1971.219512195122,1965.875,Красноярский край,119.7432146090487,S32174,2020-04-26,10,1
Самара,1.0,COL_133144,53.188416,50.09431858500439,0,77,116,146,0,1,1,1,0,22,34,43,1.8241388847572584,Самара,1156644.0,0.1417595888859772,0,52,116,177,0,5,8,14,0,3,4,7,1,2,3,5,9,14,2,3,4,0,3,3,0,5,5,8,0,30,41,45,3.6183286766455214,2.0309247601611147,0,0,0,0.1187532019303588,16,31,41,36525.1038137589,177,51,1389.0,265.0,3.743243243243243,3.4615384615384617,1671.9937888198758,1554.4347826086953,Самарская область,413.49642911379607,S27481,2020-04-26,10,1
